HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2022-12-28 22:00;2022-12-28 23:00;DK1;156,529999;21,049999
2022-12-28 21:00;2022-12-28 22:00;DK1;316,329987;42,540001
2022-12-28 20:00;2022-12-28 21:00;DK1;507,000000;68,180000
2022-12-28 19:00;2022-12-28 20:00;DK1;606,419983;81,550003
2022-12-28 18:00;2022-12-28 19:00;DK1;707,479980;95,139999
2022-12-28 17:00;2022-12-28 18:00;DK1;891,599976;119,900002
2022-12-28 16:00;2022-12-28 17:00;DK1;901,710022;121,260002
2022-12-28 15:00;2022-12-28 16:00;DK1;849,659973;114,260002
2022-12-28 14:00;2022-12-28 15:00;DK1;736,630005;99,059998
2022-12-28 13:00;2022-12-28 14:00;DK1;556,969971;74,900002
2022-12-28 12:00;2022-12-28 13:00;DK1;564,929993;75,970001
2022-12-28 11:00;2022-12-28 12:00;DK1;537,630005;72,300003
2022-12-28 10:00;2022-12-28 11:00;DK1;522,609985;70,279999
2022-12-28 09:00;2022-12-28 10:00;DK1;520,979980;70,059998
2022-12-28 08:00;2022-12-28 09:00;DK1;517,710022;69,620003
2022-12-28 07:00;2022-12-28 08:00;DK1;450,850006;60,630001
2022-12-28 06:00;2022-12-28 07:00;DK1;233,570007;31,410000
2022-12-28 05:00;2022-12-28 06:00;DK1;126,190002;16,969999
2022-12-28 04:00;2022-12-28 05:00;DK1;0,740000;0,100000
2022-12-28 03:00;2022-12-28 04:00;DK1;0,220000;0,030000
2022-12-28 02:00;2022-12-28 03:00;DK1;0,370000;0,050000
2022-12-28 01:00;2022-12-28 02:00;DK1;76,669998;10,310000
2022-12-28 00:00;2022-12-28 01:00;DK1;246,360001;33,130001
2022-12-27 23:00;2022-12-28 00:00;DK1;299,529999;40,279999
2022-12-27 22:00;2022-12-27 23:00;DK1;636,700012;85,620003
2022-12-27 21:00;2022-12-27 22:00;DK1;801,940002;107,839996
2022-12-27 20:00;2022-12-27 21:00;DK1;957,799988;128,800003
2022-12-27 19:00;2022-12-27 20:00;DK1;1097,310059;147,559998
2022-12-27 18:00;2022-12-27 19:00;DK1;1166,989990;156,929993
2022-12-27 17:00;2022-12-27 18:00;DK1;1224,699951;164,690002
2022-12-27 16:00;2022-12-27 17:00;DK1;1180,079956;158,690002
2022-12-27 15:00;2022-12-27 16:00;DK1;1097,310059;147,559998
2022-12-27 14:00;2022-12-27 15:00;DK1;1065,780029;143,320007
2022-12-27 13:00;2022-12-27 14:00;DK1;1034,250000;139,080002
2022-12-27 12:00;2022-12-27 13:00;DK1;924,789978;124,360001
2022-12-27 11:00;2022-12-27 12:00;DK1;820,830017;110,379997
2022-12-27 10:00;2022-12-27 11:00;DK1;806,250000;108,419998
2022-12-27 09:00;2022-12-27 10:00;DK1;713,369995;95,930000
2022-12-27 08:00;2022-12-27 09:00;DK1;744,229980;100,080002
2022-12-27 07:00;2022-12-27 08:00;DK1;713,150024;95,900002
2022-12-27 06:00;2022-12-27 07:00;DK1;602,049988;80,959999
2022-12-27 05:00;2022-12-27 06:00;DK1;226,210007;30,420000
2022-12-27 04:00;2022-12-27 05:00;DK1;145,679993;19,590000
2022-12-27 03:00;2022-12-27 04:00;DK1;85,220001;11,460000
2022-12-27 02:00;2022-12-27 03:00;DK1;37,180000;5,000000
2022-12-27 01:00;2022-12-27 02:00;DK1;42,310001;5,690000
2022-12-27 00:00;2022-12-27 01:00;DK1;74,209999;9,980000
2022-12-26 23:00;2022-12-27 00:00;DK1;173,710007;23,360001
2022-12-26 22:00;2022-12-26 23:00;DK1;144,860001;19,480000
2022-12-26 21:00;2022-12-26 22:00;DK1;361,040009;48,549999
2022-12-26 20:00;2022-12-26 21:00;DK1;439,040009;59,040001
2022-12-26 19:00;2022-12-26 20:00;DK1;434,510010;58,430000
2022-12-26 18:00;2022-12-26 19:00;DK1;440,010010;59,169998
2022-12-26 17:00;2022-12-26 18:00;DK1;388,179993;52,200001
2022-12-26 16:00;2022-12-26 17:00;DK1;408,850006;54,980000
2022-12-26 15:00;2022-12-26 16:00;DK1;354,190002;47,630001
2022-12-26 14:00;2022-12-26 15:00;DK1;252,759995;33,990002
2022-12-26 13:00;2022-12-26 14:00;DK1;242,720001;32,639999
2022-12-26 12:00;2022-12-26 13:00;DK1;223,020004;29,990000
2022-12-26 11:00;2022-12-26 12:00;DK1;408,260010;54,900002
2022-12-26 10:00;2022-12-26 11:00;DK1;438,750000;59,000000
2022-12-26 09:00;2022-12-26 10:00;DK1;440,980011;59,299999
2022-12-26 08:00;2022-12-26 09:00;DK1;398,369995;53,570000
2022-12-26 07:00;2022-12-26 08:00;DK1;287,640015;38,680000
2022-12-26 06:00;2022-12-26 07:00;DK1;173,190002;23,290001
2022-12-26 05:00;2022-12-26 06:00;DK1;134,669998;18,110001
2022-12-26 04:00;2022-12-26 05:00;DK1;121,440002;16,330000
2022-12-26 03:00;2022-12-26 04:00;DK1;133,110001;17,900000
2022-12-26 02:00;2022-12-26 03:00;DK1;158,389999;21,299999
2022-12-26 01:00;2022-12-26 02:00;DK1;281,540009;37,860001
2022-12-26 00:00;2022-12-26 01:00;DK1;275,000000;36,980000
2022-12-25 23:00;2022-12-26 00:00;DK1;374,049988;50,299999
2022-12-25 22:00;2022-12-25 23:00;DK1;743,640015;100,000000
2022-12-25 21:00;2022-12-25 22:00;DK1;760,369995;102,250000
2022-12-25 20:00;2022-12-25 21:00;DK1;792,119995;106,519997
2022-12-25 19:00;2022-12-25 20:00;DK1;879,049988;118,209999
2022-12-25 18:00;2022-12-25 19:00;DK1;818,669983;110,089996
2022-12-25 17:00;2022-12-25 18:00;DK1;895,190002;120,379997
2022-12-25 16:00;2022-12-25 17:00;DK1;969,849976;130,419998
2022-12-25 15:00;2022-12-25 16:00;DK1;839,640015;112,910004
2022-12-25 14:00;2022-12-25 15:00;DK1;818,599976;110,080002
2022-12-25 13:00;2022-12-25 14:00;DK1;690,760010;92,889999
2022-12-25 12:00;2022-12-25 13:00;DK1;710,919983;95,599998
2022-12-25 11:00;2022-12-25 12:00;DK1;751,150024;101,010002
2022-12-25 10:00;2022-12-25 11:00;DK1;902,479980;121,360001
2022-12-25 09:00;2022-12-25 10:00;DK1;889,390015;119,599998
2022-12-25 08:00;2022-12-25 09:00;DK1;842,390015;113,279999
2022-12-25 07:00;2022-12-25 08:00;DK1;818,739990;110,099998
2022-12-25 06:00;2022-12-25 07:00;DK1;689,349976;92,699997
2022-12-25 05:00;2022-12-25 06:00;DK1;636,849976;85,639999
2022-12-25 04:00;2022-12-25 05:00;DK1;636,929993;85,650002
2022-12-25 03:00;2022-12-25 04:00;DK1;637,299988;85,699997
2022-12-25 02:00;2022-12-25 03:00;DK1;675,520020;90,839996
2022-12-25 01:00;2022-12-25 02:00;DK1;793,090027;106,650002
2022-12-25 00:00;2022-12-25 01:00;DK1;833,690002;112,110001
2022-12-24 23:00;2022-12-25 00:00;DK1;894,450012;120,279999
2022-12-24 22:00;2022-12-24 23:00;DK1;823,770020;110,779999
2022-12-24 21:00;2022-12-24 22:00;DK1;867,789978;116,699997
2022-12-24 20:00;2022-12-24 21:00;DK1;892,330017;120,000000
2022-12-24 19:00;2022-12-24 20:00;DK1;964,239990;129,669998
2022-12-24 18:00;2022-12-24 19:00;DK1;1032,060059;138,789993
2022-12-24 17:00;2022-12-24 18:00;DK1;1113,479980;149,740005
2022-12-24 16:00;2022-12-24 17:00;DK1;1236,920044;166,339996
2022-12-24 15:00;2022-12-24 16:00;DK1;1212,459961;163,050003
2022-12-24 14:00;2022-12-24 15:00;DK1;1192,229980;160,330002
2022-12-24 13:00;2022-12-24 14:00;DK1;1123,589966;151,100006
2022-12-24 12:00;2022-12-24 13:00;DK1;1102,550049;148,270004
2022-12-24 11:00;2022-12-24 12:00;DK1;1030,640015;138,600006
2022-12-24 10:00;2022-12-24 11:00;DK1;1078,380005;145,020004
2022-12-24 09:00;2022-12-24 10:00;DK1;1137,719971;153,000000
2022-12-24 08:00;2022-12-24 09:00;DK1;1084,699951;145,869995
2022-12-24 07:00;2022-12-24 08:00;DK1;908,690002;122,199997
2022-12-24 06:00;2022-12-24 07:00;DK1;730,229980;98,199997
2022-12-24 05:00;2022-12-24 06:00;DK1;427,799988;57,529999
2022-12-24 04:00;2022-12-24 05:00;DK1;360,500000;48,480000
2022-12-24 03:00;2022-12-24 04:00;DK1;274,320007;36,889999
2022-12-24 02:00;2022-12-24 03:00;DK1;247,770004;33,320000
2022-12-24 01:00;2022-12-24 02:00;DK1;371,799988;50,000000
2022-12-24 00:00;2022-12-24 01:00;DK1;374,779999;50,400002
2022-12-23 23:00;2022-12-24 00:00;DK1;603,809998;81,199997
2022-12-23 22:00;2022-12-23 23:00;DK1;891,719971;119,900002
2022-12-23 21:00;2022-12-23 22:00;DK1;1106,199951;148,740005
2022-12-23 20:00;2022-12-23 21:00;DK1;1131,040039;152,080002
2022-12-23 19:00;2022-12-23 20:00;DK1;1348,650024;181,339996
2022-12-23 18:00;2022-12-23 19:00;DK1;1475,829956;198,440002
2022-12-23 17:00;2022-12-23 18:00;DK1;1561,280029;209,929993
2022-12-23 16:00;2022-12-23 17:00;DK1;1591,699951;214,020004
2022-12-23 15:00;2022-12-23 16:00;DK1;1651,500000;222,059998
2022-12-23 14:00;2022-12-23 15:00;DK1;1636,550049;220,050003
2022-12-23 13:00;2022-12-23 14:00;DK1;1680,199951;225,919998
2022-12-23 12:00;2022-12-23 13:00;DK1;1698,939941;228,440002
2022-12-23 11:00;2022-12-23 12:00;DK1;1665,250000;223,910004
2022-12-23 10:00;2022-12-23 11:00;DK1;1650,530029;221,929993
2022-12-23 09:00;2022-12-23 10:00;DK1;1674,030029;225,089996
2022-12-23 08:00;2022-12-23 09:00;DK1;1652,540039;222,199997
2022-12-23 07:00;2022-12-23 08:00;DK1;1613,859985;217,000000
2022-12-23 06:00;2022-12-23 07:00;DK1;1407,040039;189,190002
2022-12-23 05:00;2022-12-23 06:00;DK1;1260,229980;169,449997
2022-12-23 04:00;2022-12-23 05:00;DK1;1104,790039;148,550003
2022-12-23 03:00;2022-12-23 04:00;DK1;1048,640015;141,000000
2022-12-23 02:00;2022-12-23 03:00;DK1;1025,359985;137,869995
2022-12-23 01:00;2022-12-23 02:00;DK1;1088,729980;146,389999
2022-12-23 00:00;2022-12-23 01:00;DK1;1106,050049;148,720001
2022-12-22 23:00;2022-12-23 00:00;DK1;1106,050049;148,720001
2022-12-22 22:00;2022-12-22 23:00;DK1;1202,569946;161,669998
2022-12-22 21:00;2022-12-22 22:00;DK1;1271,670044;170,960007
2022-12-22 20:00;2022-12-22 21:00;DK1;1366,510010;183,710007
2022-12-22 19:00;2022-12-22 20:00;DK1;1477,859985;198,679993
2022-12-22 18:00;2022-12-22 19:00;DK1;1598,810059;214,940002
2022-12-22 17:00;2022-12-22 18:00;DK1;1629,979980;219,130005
2022-12-22 16:00;2022-12-22 17:00;DK1;1593,229980;214,190002
2022-12-22 15:00;2022-12-22 16:00;DK1;1585,790039;213,190002
2022-12-22 14:00;2022-12-22 15:00;DK1;1564,959961;210,389999
2022-12-22 13:00;2022-12-22 14:00;DK1;1586,540039;213,289993
2022-12-22 12:00;2022-12-22 13:00;DK1;1612,790039;216,820007
2022-12-22 11:00;2022-12-22 12:00;DK1;1666,500000;224,039993
2022-12-22 10:00;2022-12-22 11:00;DK1;1669,180054;224,399994
2022-12-22 09:00;2022-12-22 10:00;DK1;1676,619995;225,399994
2022-12-22 08:00;2022-12-22 09:00;DK1;1664,119995;223,720001
2022-12-22 07:00;2022-12-22 08:00;DK1;1669,180054;224,399994
2022-12-22 06:00;2022-12-22 07:00;DK1;1671,560059;224,720001
2022-12-22 05:00;2022-12-22 06:00;DK1;1367,619995;183,860001
2022-12-22 04:00;2022-12-22 05:00;DK1;1159,800049;155,919998
2022-12-22 03:00;2022-12-22 04:00;DK1;953,750000;128,220001
2022-12-22 02:00;2022-12-22 03:00;DK1;984,919983;132,410004
2022-12-22 01:00;2022-12-22 02:00;DK1;1042,790039;140,190002
2022-12-22 00:00;2022-12-22 01:00;DK1;1083,030029;145,600006
2022-12-21 23:00;2022-12-22 00:00;DK1;1181,959961;158,899994
2022-12-21 22:00;2022-12-21 23:00;DK1;1042,079956;140,089996
2022-12-21 21:00;2022-12-21 22:00;DK1;1268,880005;170,580002
2022-12-21 20:00;2022-12-21 21:00;DK1;1397,790039;187,910004
2022-12-21 19:00;2022-12-21 20:00;DK1;1570,959961;211,190002
2022-12-21 18:00;2022-12-21 19:00;DK1;1679,709961;225,809998
2022-12-21 17:00;2022-12-21 18:00;DK1;1748,000000;234,990005
2022-12-21 16:00;2022-12-21 17:00;DK1;1829,969971;246,009995
2022-12-21 15:00;2022-12-21 16:00;DK1;1672,130005;224,789993
2022-12-21 14:00;2022-12-21 15:00;DK1;1703,150024;228,960007
2022-12-21 13:00;2022-12-21 14:00;DK1;1792,560059;240,979996
2022-12-21 12:00;2022-12-21 13:00;DK1;1732,380005;232,889999
2022-12-21 11:00;2022-12-21 12:00;DK1;1773,739990;238,449997
2022-12-21 10:00;2022-12-21 11:00;DK1;1843,810059;247,869995
2022-12-21 09:00;2022-12-21 10:00;DK1;1872,380005;251,710007
2022-12-21 08:00;2022-12-21 09:00;DK1;2007,239990;269,839996
2022-12-21 07:00;2022-12-21 08:00;DK1;2030,739990;273,000000
2022-12-21 06:00;2022-12-21 07:00;DK1;1883,160034;253,160004
2022-12-21 05:00;2022-12-21 06:00;DK1;1625,859985;218,570007
2022-12-21 04:00;2022-12-21 05:00;DK1;1338,949951;180,000000
2022-12-21 03:00;2022-12-21 04:00;DK1;1256,829956;168,960007
2022-12-21 02:00;2022-12-21 03:00;DK1;1249,170044;167,929993
2022-12-21 01:00;2022-12-21 02:00;DK1;1330,989990;178,929993
2022-12-21 00:00;2022-12-21 01:00;DK1;1299,969971;174,759995
2022-12-20 23:00;2022-12-21 00:00;DK1;1354,650024;182,110001
2022-12-20 22:00;2022-12-20 23:00;DK1;1373,430054;184,649994
2022-12-20 21:00;2022-12-20 22:00;DK1;1570,619995;211,160004
2022-12-20 20:00;2022-12-20 21:00;DK1;1706,959961;229,490005
2022-12-20 19:00;2022-12-20 20:00;DK1;1697,660034;228,240005
2022-12-20 18:00;2022-12-20 19:00;DK1;1710,750000;230,000000
2022-12-20 17:00;2022-12-20 18:00;DK1;1743,699951;234,429993
2022-12-20 16:00;2022-12-20 17:00;DK1;1703,239990;228,990005
2022-12-20 15:00;2022-12-20 16:00;DK1;1693,270020;227,649994
2022-12-20 14:00;2022-12-20 15:00;DK1;1673,630005;225,009995
2022-12-20 13:00;2022-12-20 14:00;DK1;1697,209961;228,179993
2022-12-20 12:00;2022-12-20 13:00;DK1;1608,250000;216,220001
2022-12-20 11:00;2022-12-20 12:00;DK1;1630,640015;219,229996
2022-12-20 10:00;2022-12-20 11:00;DK1;1690,959961;227,339996
2022-12-20 09:00;2022-12-20 10:00;DK1;1639,119995;220,369995
2022-12-20 08:00;2022-12-20 09:00;DK1;1674,599976;225,139999
2022-12-20 07:00;2022-12-20 08:00;DK1;1661,660034;223,399994
2022-12-20 06:00;2022-12-20 07:00;DK1;1485,229980;199,679993
2022-12-20 05:00;2022-12-20 06:00;DK1;1115,630005;149,990005
2022-12-20 04:00;2022-12-20 05:00;DK1;737,929993;99,209999
2022-12-20 03:00;2022-12-20 04:00;DK1;609,469971;81,940002
2022-12-20 02:00;2022-12-20 03:00;DK1;567,890015;76,349998
2022-12-20 01:00;2022-12-20 02:00;DK1;687,650024;92,449997
2022-12-20 00:00;2022-12-20 01:00;DK1;687,349976;92,410004
2022-12-19 23:00;2022-12-20 00:00;DK1;804,719971;108,190002
2022-12-19 22:00;2022-12-19 23:00;DK1;892,929993;120,059998
2022-12-19 21:00;2022-12-19 22:00;DK1;1237,060059;166,330002
2022-12-19 20:00;2022-12-19 21:00;DK1;1298,939941;174,649994
2022-12-19 19:00;2022-12-19 20:00;DK1;1396,069946;187,710007
2022-12-19 18:00;2022-12-19 19:00;DK1;1689,109985;227,110001
2022-12-19 17:00;2022-12-19 18:00;DK1;1850,800049;248,850006
2022-12-19 16:00;2022-12-19 17:00;DK1;1850,800049;248,850006
2022-12-19 15:00;2022-12-19 16:00;DK1;1852,060059;249,020004
2022-12-19 14:00;2022-12-19 15:00;DK1;1850,500000;248,809998
2022-12-19 13:00;2022-12-19 14:00;DK1;1855,109985;249,429993
2022-12-19 12:00;2022-12-19 13:00;DK1;1828,109985;245,800003
2022-12-19 11:00;2022-12-19 12:00;DK1;1849,680054;248,699997
2022-12-19 10:00;2022-12-19 11:00;DK1;1837,410034;247,050003
2022-12-19 09:00;2022-12-19 10:00;DK1;1850,800049;248,850006
2022-12-19 08:00;2022-12-19 09:00;DK1;1850,800049;248,850006
2022-12-19 07:00;2022-12-19 08:00;DK1;1856,150024;249,570007
2022-12-19 06:00;2022-12-19 07:00;DK1;1785,199951;240,029999
2022-12-19 05:00;2022-12-19 06:00;DK1;1304,219971;175,360001
2022-12-19 04:00;2022-12-19 05:00;DK1;811,489990;109,110001
2022-12-19 03:00;2022-12-19 04:00;DK1;578,030029;77,720001
2022-12-19 02:00;2022-12-19 03:00;DK1;565,989990;76,099998
2022-12-19 01:00;2022-12-19 02:00;DK1;686,919983;92,360001
2022-12-19 00:00;2022-12-19 01:00;DK1;787,169983;105,839996
2022-12-18 23:00;2022-12-19 00:00;DK1;893,229980;120,099998
2022-12-18 22:00;2022-12-18 23:00;DK1;857,380005;115,279999
2022-12-18 21:00;2022-12-18 22:00;DK1;1085,339966;145,929993
2022-12-18 20:00;2022-12-18 21:00;DK1;1212,890015;163,080002
2022-12-18 19:00;2022-12-18 20:00;DK1;967,010010;130,020004
2022-12-18 18:00;2022-12-18 19:00;DK1;1549,140015;208,289993
2022-12-18 17:00;2022-12-18 18:00;DK1;1641,060059;220,649994
2022-12-18 16:00;2022-12-18 17:00;DK1;1706,660034;229,470001
2022-12-18 15:00;2022-12-18 16:00;DK1;1737,150024;233,570007
2022-12-18 14:00;2022-12-18 15:00;DK1;1783,930054;239,860001
2022-12-18 13:00;2022-12-18 14:00;DK1;1706,880005;229,500000
2022-12-18 12:00;2022-12-18 13:00;DK1;1669,180054;224,429993
2022-12-18 11:00;2022-12-18 12:00;DK1;1381,869995;185,800003
2022-12-18 10:00;2022-12-18 11:00;DK1;1607,369995;216,119995
2022-12-18 09:00;2022-12-18 10:00;DK1;1622,020020;218,089996
2022-12-18 08:00;2022-12-18 09:00;DK1;1559,250000;209,649994
2022-12-18 07:00;2022-12-18 08:00;DK1;1559,770020;209,720001
2022-12-18 06:00;2022-12-18 07:00;DK1;1318,060059;177,220001
2022-12-18 05:00;2022-12-18 06:00;DK1;1251,709961;168,300003
2022-12-18 04:00;2022-12-18 05:00;DK1;1260,560059;169,490005
2022-12-18 03:00;2022-12-18 04:00;DK1;1282,430054;172,429993
2022-12-18 02:00;2022-12-18 03:00;DK1;1280,050049;172,110001
2022-12-18 01:00;2022-12-18 02:00;DK1;1266,439941;170,279999
2022-12-18 00:00;2022-12-18 01:00;DK1;1254,469971;168,669998
2022-12-17 23:00;2022-12-18 00:00;DK1;1310,989990;176,270004
2022-12-17 22:00;2022-12-17 23:00;DK1;1453,739990;195,449997
2022-12-17 21:00;2022-12-17 22:00;DK1;1470,630005;197,720001
2022-12-17 20:00;2022-12-17 21:00;DK1;1710,650024;229,990005
2022-12-17 19:00;2022-12-17 20:00;DK1;1718,979980;231,110001
2022-12-17 18:00;2022-12-17 19:00;DK1;1799,979980;242,000000
2022-12-17 17:00;2022-12-17 18:00;DK1;1868,479980;251,210007
2022-12-17 16:00;2022-12-17 17:00;DK1;1958,630005;263,329987
2022-12-17 15:00;2022-12-17 16:00;DK1;1984,890015;266,859985
2022-12-17 14:00;2022-12-17 15:00;DK1;1881,420044;252,949997
2022-12-17 13:00;2022-12-17 14:00;DK1;1859,260010;249,970001
2022-12-17 12:00;2022-12-17 13:00;DK1;1829,359985;245,949997
2022-12-17 11:00;2022-12-17 12:00;DK1;1865,140015;250,759995
2022-12-17 10:00;2022-12-17 11:00;DK1;1872,569946;251,759995
2022-12-17 09:00;2022-12-17 10:00;DK1;1859,479980;250,000000
2022-12-17 08:00;2022-12-17 09:00;DK1;1836,800049;246,949997
2022-12-17 07:00;2022-12-17 08:00;DK1;1799,829956;241,979996
2022-12-17 06:00;2022-12-17 07:00;DK1;1792,989990;241,059998
2022-12-17 05:00;2022-12-17 06:00;DK1;1710,050049;229,910004
2022-12-17 04:00;2022-12-17 05:00;DK1;1700,160034;228,580002
2022-12-17 03:00;2022-12-17 04:00;DK1;1700,530029;228,630005
2022-12-17 02:00;2022-12-17 03:00;DK1;1732,150024;232,880005
2022-12-17 01:00;2022-12-17 02:00;DK1;1807,709961;243,039993
2022-12-17 00:00;2022-12-17 01:00;DK1;1994,109985;268,100006
2022-12-16 23:00;2022-12-17 00:00;DK1;2105,750000;283,109985
2022-12-16 22:00;2022-12-16 23:00;DK1;2076,270020;279,130005
2022-12-16 21:00;2022-12-16 22:00;DK1;2288,110107;307,609985
2022-12-16 20:00;2022-12-16 21:00;DK1;2487,530029;334,420013
2022-12-16 19:00;2022-12-16 20:00;DK1;2920,520020;392,630005
2022-12-16 18:00;2022-12-16 19:00;DK1;3479,659912;467,799988
2022-12-16 17:00;2022-12-16 18:00;DK1;3646,060059;490,170013
2022-12-16 16:00;2022-12-16 17:00;DK1;3756,370117;505,000000
2022-12-16 15:00;2022-12-16 16:00;DK1;3559,620117;478,549988
2022-12-16 14:00;2022-12-16 15:00;DK1;3459,870117;465,140015
2022-12-16 13:00;2022-12-16 14:00;DK1;3464,780029;465,799988
2022-12-16 12:00;2022-12-16 13:00;DK1;3489,479980;469,119995
2022-12-16 11:00;2022-12-16 12:00;DK1;3661,600098;492,260010
2022-12-16 10:00;2022-12-16 11:00;DK1;4022,879883;540,830017
2022-12-16 09:00;2022-12-16 10:00;DK1;4042,669922;543,489990
2022-12-16 08:00;2022-12-16 09:00;DK1;4178,270020;561,719971
2022-12-16 07:00;2022-12-16 08:00;DK1;4042,669922;543,489990
2022-12-16 06:00;2022-12-16 07:00;DK1;3413,760010;458,940002
2022-12-16 05:00;2022-12-16 06:00;DK1;2562,590088;344,510010
2022-12-16 04:00;2022-12-16 05:00;DK1;2204,360107;296,350006
2022-12-16 03:00;2022-12-16 04:00;DK1;2101,709961;282,549988
2022-12-16 02:00;2022-12-16 03:00;DK1;2010,810059;270,329987
2022-12-16 01:00;2022-12-16 02:00;DK1;2084,149902;280,190002
2022-12-16 00:00;2022-12-16 01:00;DK1;2143,139893;288,119995
2022-12-15 23:00;2022-12-16 00:00;DK1;2203,979980;296,299988
2022-12-15 22:00;2022-12-15 23:00;DK1;2276,770020;306,059998
2022-12-15 21:00;2022-12-15 22:00;DK1;2501,649902;336,290009
2022-12-15 20:00;2022-12-15 21:00;DK1;2735,459961;367,720001
2022-12-15 19:00;2022-12-15 20:00;DK1;3272,399902;439,899994
2022-12-15 18:00;2022-12-15 19:00;DK1;3611,840088;485,529999
2022-12-15 17:00;2022-12-15 18:00;DK1;3718,820068;499,910004
2022-12-15 16:00;2022-12-15 17:00;DK1;3719,479980;500,000000
2022-12-15 15:00;2022-12-15 16:00;DK1;3608,120117;485,029999
2022-12-15 14:00;2022-12-15 15:00;DK1;3495,800049;469,929993
2022-12-15 13:00;2022-12-15 14:00;DK1;3385,100098;455,049988
2022-12-15 12:00;2022-12-15 13:00;DK1;2949,770020;396,529999
2022-12-15 11:00;2022-12-15 12:00;DK1;3024,389893;406,559998
2022-12-15 10:00;2022-12-15 11:00;DK1;3352,889893;450,720001
2022-12-15 09:00;2022-12-15 10:00;DK1;3530,159912;474,549988
2022-12-15 08:00;2022-12-15 09:00;DK1;3642,570068;489,660004
2022-12-15 07:00;2022-12-15 08:00;DK1;3645,320068;490,029999
2022-12-15 06:00;2022-12-15 07:00;DK1;3219,139893;432,739990
2022-12-15 05:00;2022-12-15 06:00;DK1;2504,919922;336,730011
2022-12-15 04:00;2022-12-15 05:00;DK1;2154,550049;289,630005
2022-12-15 03:00;2022-12-15 04:00;DK1;2039,319946;274,140015
2022-12-15 02:00;2022-12-15 03:00;DK1;2009,939941;270,190002
2022-12-15 01:00;2022-12-15 02:00;DK1;2078,889893;279,459991
2022-12-15 00:00;2022-12-15 01:00;DK1;2162,810059;290,739990
2022-12-14 23:00;2022-12-15 00:00;DK1;2231,689941;300,000000
2022-12-14 22:00;2022-12-14 23:00;DK1;2446,790039;328,940002
2022-12-14 21:00;2022-12-14 22:00;DK1;2616,239990;351,720001
2022-12-14 20:00;2022-12-14 21:00;DK1;2950,600098;396,670013
2022-12-14 19:00;2022-12-14 20:00;DK1;3629,209961;487,899994
2022-12-14 18:00;2022-12-14 19:00;DK1;3872,219971;520,570007
2022-12-14 17:00;2022-12-14 18:00;DK1;4143,200195;557,000000
2022-12-14 16:00;2022-12-14 17:00;DK1;4388,669922;590,000000
2022-12-14 15:00;2022-12-14 16:00;DK1;4053,939941;545,000000
2022-12-14 14:00;2022-12-14 15:00;DK1;3931,429932;528,530029
2022-12-14 13:00;2022-12-14 14:00;DK1;3830,409912;514,950012
2022-12-14 12:00;2022-12-14 13:00;DK1;3834,360107;515,479980
2022-12-14 11:00;2022-12-14 12:00;DK1;3913,129883;526,070007
2022-12-14 10:00;2022-12-14 11:00;DK1;4225,100098;568,010010
2022-12-14 09:00;2022-12-14 10:00;DK1;4204,049805;565,179993
2022-12-14 08:00;2022-12-14 09:00;DK1;4237,819824;569,719971
2022-12-14 07:00;2022-12-14 08:00;DK1;4016,669922;539,989990
2022-12-14 06:00;2022-12-14 07:00;DK1;3681,790039;494,970001
2022-12-14 05:00;2022-12-14 06:00;DK1;2743,439941;368,820007
2022-12-14 04:00;2022-12-14 05:00;DK1;2314,169922;311,109985
2022-12-14 03:00;2022-12-14 04:00;DK1;2080,449951;279,690002
2022-12-14 02:00;2022-12-14 03:00;DK1;2067,879883;278,000000
2022-12-14 01:00;2022-12-14 02:00;DK1;1998,630005;268,690002
2022-12-14 00:00;2022-12-14 01:00;DK1;2011,869995;270,470001
2022-12-13 23:00;2022-12-14 00:00;DK1;2022,430054;271,890015
2022-12-13 22:00;2022-12-13 23:00;DK1;2105,459961;283,079987
2022-12-13 21:00;2022-12-13 22:00;DK1;2387,719971;321,029999
2022-12-13 20:00;2022-12-13 21:00;DK1;2631,379883;353,790009
2022-12-13 19:00;2022-12-13 20:00;DK1;3365,340088;452,470001
2022-12-13 18:00;2022-12-13 19:00;DK1;3886,790039;522,580017
2022-12-13 17:00;2022-12-13 18:00;DK1;4432,419922;595,940002
2022-12-13 16:00;2022-12-13 17:00;DK1;4946,140137;665,010010
2022-12-13 15:00;2022-12-13 16:00;DK1;4388,240234;590,000000
2022-12-13 14:00;2022-12-13 15:00;DK1;4241,350098;570,250000
2022-12-13 13:00;2022-12-13 14:00;DK1;4110,890137;552,710022
2022-12-13 12:00;2022-12-13 13:00;DK1;3763,699951;506,029999
2022-12-13 11:00;2022-12-13 12:00;DK1;3590,770020;482,779999
2022-12-13 10:00;2022-12-13 11:00;DK1;3757,229980;505,160004
2022-12-13 09:00;2022-12-13 10:00;DK1;3853,320068;518,080017
2022-12-13 08:00;2022-12-13 09:00;DK1;4115,209961;553,289978
2022-12-13 07:00;2022-12-13 08:00;DK1;4252,580078;571,760010
2022-12-13 06:00;2022-12-13 07:00;DK1;3716,620117;499,700012
2022-12-13 05:00;2022-12-13 06:00;DK1;2743,770020;368,899994
2022-12-13 04:00;2022-12-13 05:00;DK1;2350,830078;316,070007
2022-12-13 03:00;2022-12-13 04:00;DK1;2099,659912;282,299988
